,gmd1_timestamp_t,gmd1_t,mso_timestamp_t,mso_area_t
0,1683987836.215682,7.643313e-10,1683987836.243087,8.215173807737776e-07
1,1683987836.234715,8.867897e-11,1683987836.442942,2.183680157692346e-07
2,1683987836.434481,9.889013e-11,1683987836.643071,1.375088153612105e-07
3,1683987836.618405,-1.755623e-11,1683987836.843064,-1.73893627210739e-08
4,1683987836.818677,1.172506e-09,1683987837.043114,9.894117865626567e-07
5,1683987837.018598,2.701566e-10,1683987837.243153,5.533395644963305e-07
6,1683987837.218791,8.991225e-10,1683987837.443114,8.90873503183195e-07
7,1683987837.419695,-2.167653e-11,1683987837.643089,-1.43882371017925e-08
8,1683987837.619763,4.107123e-10,1683987837.842913,6.511685930625072e-07
9,1683987837.819636,4.111218e-10,1683987838.04306,6.352409957990843e-07
10,1683987838.019951,-1.305192e-11,1683987838.24306,1.38033616702756e-08
11,1683987838.220054,6.682267e-11,1683987838.443137,1.331427845632151e-07
12,1683987838.42039,5.579398e-12,1683987838.642995,-1.44818789967401e-08
13,1683987838.620356,4.032656e-10,1683987838.843106,7.126053507645394e-07
14,1683987838.82058,1.223348e-11,1683987839.043082,-1.1568775989496e-08
15,1683987839.021147,4.325309e-12,1683987839.243105,5.13421584153739e-08
16,1683987839.220747,1.440099e-10,1683987839.442993,4.0469965377055e-07
17,1683987839.421113,8.519838e-10,1683987839.643078,8.878278460380864e-07
18,1683987839.639292,4.071827e-11,1683987839.843094,-3.9464415780746e-09
19,1683987839.83966,7.108601e-10,1683987840.04288,8.089138393284975e-07
20,1683987840.039684,9.704727e-11,1683987840.242975,3.016048553931282e-07
21,1683987840.239578,6.137907e-10,1683987840.442872,7.750249519438659e-07
22,1683987840.439607,3.327045e-10,1683987840.643267,5.954411741810708e-07
23,1683987840.639679,9.894113e-11,1683987840.843038,1.993188879111343e-07
24,1683987840.83979,4.518671e-10,1683987841.043145,7.010118443676056e-07
25,1683987841.039633,8.522537e-12,1683987841.24332,5.4575688052981e-09
26,1683987841.239259,1.159094e-10,1683987841.442979,2.713277118018007e-07
27,1683987841.439524,4.581123e-11,1683987841.642984,5.6006841617935e-08
28,1683987841.639651,4.173936e-10,1683987841.842903,6.394246427946059e-07
29,1683987841.839737,7.213031e-10,1683987842.043072,8.960882288711016e-07
30,1683987842.039603,7.336132e-10,1683987842.24297,7.756086089045754e-07
31,1683987842.23944,6.436542e-11,1683987842.442772,8.82458786805768e-08
32,1683987842.439608,1.261733e-11,1683987842.643205,3.05020352400743e-08
33,1683987842.639618,5.339167e-10,1683987842.843196,6.645434935201517e-07
34,1683987842.839572,1.116654e-09,1683987843.043099,8.872781114235408e-07
35,1683987843.039488,1.14758e-10,1683987843.243058,2.029653409304052e-07
36,1683987843.239435,1.69782e-10,1683987843.442878,5.449307934712324e-07
37,1683987843.43953,3.598084e-10,1683987843.643149,6.344651898598223e-07
38,1683987843.639576,7.447501e-11,1683987843.843134,8.21529764175756e-08
39,1683987843.839517,5.679043e-11,1683987844.043361,7.22556651138168e-08
40,1683987844.039397,2.521635e-10,1683987844.243319,4.305731887851558e-07
41,1683987844.23928,4.771741e-10,1683987844.443013,6.42721466757958e-07
42,1683987844.444402,8.56261e-10,1683987844.64338,8.925920601542634e-07
43,1683987844.623917,9.128162e-10,1683987844.84318,9.568990164190506e-07
44,1683987844.824337,1.019619e-09,1683987845.043261,1.0148589476767e-06
45,1683987845.024728,2.943175e-11,1683987845.243074,2.968935645594e-09
46,1683987845.224908,-3.531611e-12,1683987845.443099,-2.358146557295e-09
47,1683987845.424848,-1.348709e-11,1683987845.643599,-1.57931883148459e-08
48,1683987845.625254,2.817776e-11,1683987845.843324,6.32667666419898e-08
49,1683987845.824785,7.119887e-10,1683987846.043163,7.4973244036655e-07
50,1683987846.025062,3.534109e-10,1683987846.243105,4.696319104161033e-07
51,1683987846.225107,7.961162e-10,1683987846.443068,8.30425431345961e-07
52,1683987846.425049,9.861102e-10,1683987846.643147,8.97974475613989e-07
53,1683987846.625133,3.786204e-10,1683987846.843234,6.60047853091005e-07
54,1683987846.825106,5.494762e-10,1683987847.043277,7.802217608302915e-07
55,1683987847.026046,-7.728805e-12,1683987847.243143,1.8066719952234e-09
56,1683987847.225634,2.039231e-10,1683987847.443181,4.768566006896893e-07
57,1683987847.425969,2.913975e-10,1683987847.643063,6.121867169234278e-07
58,1683987847.626134,4.550398e-10,1683987847.843255,7.049851769603966e-07
59,1683987847.825871,9.024752e-10,1683987848.043372,8.976035389235849e-07
60,1683987848.02638,2.817776e-11,1683987848.243164,3.31983250430194e-08
61,1683987848.2266,1.799194e-11,1683987848.443003,8.3944189234268e-09
62,1683987848.426353,2.968767e-11,1683987848.643214,5.30923595282558e-08
63,1683987848.626054,5.631989e-13,1683987848.843025,-1.0104509070775e-08
64,1683987848.82645,2.540597e-10,1683987849.043128,4.57015637023984e-07
65,1683987849.026684,2.234261e-11,1683987849.243071,-6.6017648315359e-09
66,1683987849.226723,3.170956e-11,1683987849.442935,-5.5329139447864e-12
67,1683987849.426815,8.591496e-11,1683987849.643001,2.422259719738044e-07
68,1683987849.627078,7.613072e-10,1683987849.843121,7.518575252354004e-07
69,1683987849.827033,2.922711e-11,1683987850.043126,6.1544146991e-09
70,1683987850.026603,2.59356e-10,1683987850.243141,5.826131582150595e-07
71,1683987850.226965,5.822363e-11,1683987850.443228,2.54481978599109e-08
72,1683987850.427268,3.787886e-12,1683987850.643115,1.39205948460381e-08
73,1683987850.627298,9.607493e-11,1683987850.843085,1.483206696113618e-07
74,1683987850.82701,3.144336e-10,1683987851.043272,5.87884985477475e-07
75,1683987851.02732,-2.707666e-11,1683987851.243082,1.30290236861555e-08
76,1683987851.227656,4.4277e-12,1683987851.442892,-1.45473474567451e-08
77,1683987851.427296,9.335993e-10,1683987851.643153,8.474761891924275e-07
78,1683987851.627412,1.013624e-09,1683987851.843187,9.712885399793617e-07
79,1683987851.827496,6.809204e-10,1683987852.043059,7.588598364545784e-07
80,1683987852.027321,1.631594e-09,1683987852.243212,9.819499577706805e-07
81,1683987852.227646,2.143149e-10,1683987852.443083,4.978372982814825e-07
82,1683987852.427573,5.227573e-10,1683987852.643038,7.714746365058701e-07
83,1683987852.62776,6.328306e-10,1683987852.843232,7.83527812537816e-07
84,1683987852.827869,2.881237e-10,1683987853.042992,5.296912604942779e-07
85,1683987853.027838,6.888516e-10,1683987853.243139,8.01266499851001e-07
86,1683987853.228444,1.658679e-10,1683987853.443214,2.877690198516947e-07
87,1683987853.429134,-8.035836e-12,1683987853.643121,-2.37512550612931e-08
88,1683987853.629218,-1.837529e-11,1683987853.842999,-2.3922558910504e-08
89,1683987853.828338,3.933605e-10,1683987854.043733,5.67235518642975e-07
90,1683987854.028916,2.049983e-11,1683987854.242921,1.3429524570126e-09
91,1683987854.229083,-4.145823e-12,1683987854.442876,-9.8618817383155e-09
92,1683987854.429127,6.126905e-11,1683987854.643103,8.32331659385868e-08
93,1683987854.629177,7.814018e-10,1683987854.843083,8.488205201026876e-07
94,1683987854.829022,1.868015e-10,1683987855.043038,4.1507255391002e-07
95,1683987855.029303,1.341829e-10,1683987855.243052,3.553574663615926e-07
96,1683987855.229181,6.397138e-10,1683987855.443064,3.641576254817647e-07
97,1683987855.429001,7.871331e-10,1683987855.643015,8.384023162172832e-07
98,1683987855.629088,7.25274e-10,1683987855.84297,7.204328458673406e-07
99,1683987855.829406,1.379469e-11,1683987856.043086,1.30470814071245e-08
100,1683987856.029216,1.845999e-10,1683987856.243435,3.304160377817363e-07
101,1683987856.229265,2.485052e-10,1683987856.44303,5.33837017777876e-07
102,1683987856.429296,3.009201e-10,1683987856.643101,4.883026663824733e-07
103,1683987856.648982,1.046902e-09,1683987856.843075,9.617145703306348e-07
104,1683987856.848994,3.989923e-11,1683987857.043104,6.12202583348677e-08
105,1683987857.048911,1.459398e-09,1683987857.24311,1.03056356574e-06
106,1683987857.248829,1.786637e-10,1683987857.44308,3.181507481497135e-07
107,1683987857.448962,1.240986e-10,1683987857.642989,2.53678059678419e-07
108,1683987857.64909,7.874331e-10,1683987857.843098,8.016107942363988e-07
109,1683987857.848886,1.073387e-09,1683987858.043154,9.90258917579236e-07
110,1683987858.048952,3.247722e-11,1683987858.243149,8.8257080214107e-09
111,1683987858.248921,1.706626e-09,1683987858.443224,1.0229965058138e-06
112,1683987858.448869,1.415294e-11,1683987858.643151,-8.5134834903178e-09
113,1683987858.629764,7.101986e-11,1683987858.843181,1.610691228553841e-07
114,1683987858.829975,5.712283e-11,1683987859.043102,1.13364240710441e-07
115,1683987859.03017,-1.607193e-11,1683987859.243008,-1.7108557278025e-09
116,1683987859.229606,7.218944e-10,1683987859.443158,7.52416533792991e-07
117,1683987859.430038,4.156268e-11,1683987859.643204,1.118575428871484e-07
118,1683987859.629656,3.430458e-10,1683987859.843115,4.424258637902453e-07
119,1683987859.829695,7.423463e-13,1683987860.043134,-1.23537880493566e-08
120,1683987860.02997,7.044926e-10,1683987860.243261,7.312063091932513e-07
