,gmd1_timestamp_t,gmd1_t,mso_timestamp_t,mso_area_t
0,1683985264.472913,4.834469e-10,1683985264.443055,9.307374308822214e-07
1,1683985264.63181,8.99276e-10,1683985264.643319,7.042542538516163e-07
2,1683985264.831689,7.992554e-10,1683985264.843148,8.78911920949227e-07
3,1683985265.031683,7.853146e-10,1683985265.043242,7.912176677259317e-07
4,1683985265.231722,1.18893e-09,1683985265.243158,8.98534072609138e-07
5,1683985265.431679,2.506554e-10,1683985265.44306,6.971051951006589e-07
6,1683985265.631691,3.17095e-11,1683985265.643285,6.337230195429124e-07
7,1683985265.831783,1.104683e-09,1683985265.843167,1.465628080291752e-07
8,1683985266.031734,1.298468e-09,1683985266.043148,1.0258335117714e-06
9,1683985266.231679,6.8376e-10,1683985266.243166,9.897104938731255e-07
10,1683985266.431685,1.682977e-10,1683985266.443695,7.722064353641732e-07
11,1683985266.631691,8.753469e-10,1683985266.643066,2.581683810061992e-07
12,1683985266.831764,7.39808e-10,1683985266.843043,8.601008268667046e-07
13,1683985267.031608,4.880783e-10,1683985267.043252,7.952950064474368e-07
14,1683985267.231641,2.234265e-11,1683985267.243084,6.870151870337389e-07
15,1683985267.431589,-9.110734e-12,1683985267.443218,8.5909923364945e-08
16,1683985267.631694,2.671617e-10,1683985267.643221,-1.8493374183611e-08
17,1683985267.83177,4.205656e-10,1683985267.843089,5.46390599499036e-07
18,1683985268.031596,1.128742e-09,1683985268.043124,6.479412158409419e-07
19,1683985268.231758,4.751804e-10,1683985268.243189,9.602300380364108e-07
20,1683985268.431588,9.331129e-10,1683985268.442978,7.480125405734909e-07
21,1683985268.612192,1.358798e-09,1683985268.643049,8.880104548555492e-07
22,1683985268.812346,9.957403e-10,1683985268.843193,9.379802251471114e-07
23,1683985269.012234,1.174423e-09,1683985269.043341,9.575285813834077e-07
24,1683985269.212481,7.310809e-10,1683985269.243299,9.326005725012293e-07
25,1683985269.412738,9.200603e-11,1683985269.443145,8.178758609651887e-07
26,1683985269.612152,1.217728e-09,1683985269.643159,1.548786834668185e-07
27,1683985269.81258,1.014008e-09,1683985269.84316,1.0093229733489e-06
28,1683985270.012933,4.862791e-12,1683985270.043074,1.0294534215251e-06
29,1683985270.212936,4.402107e-12,1683985270.243102,-1.38953729814238e-08
30,1683985270.41261,1.814789e-10,1683985270.443245,-9.740964424636067e-10
31,1683985270.612567,2.346861e-11,1683985270.642909,3.244482419601974e-07
32,1683985270.812133,9.637459e-10,1683985270.84303,1.717759474691e-08
33,1683985271.012531,9.139406e-10,1683985271.043123,9.040640905951074e-07
34,1683985271.212981,-4.222601e-12,1683985271.243102,8.497503987184836e-07
35,1683985271.412715,1.975778e-11,1683985271.443055,-1.45425447795772e-08
36,1683985271.612199,4.355637e-10,1683985271.643272,7.3821381359554e-09
37,1683985271.812399,2.293362e-10,1683985271.843231,6.99893123677018e-07
38,1683985272.243867,-2.757485e-11,1683985272.043286,5.330213926748852e-07
39,1683985272.379282,1.144022e-11,1683985272.243237,1.0238323710766e-06
40,1683985272.412095,3.381563e-10,1683985272.443053,9.220665660531919e-07
41,1683985272.612294,2.19483e-10,1683985272.643165,5.9773839287329e-07
42,1683985272.812278,7.27343e-10,1683985272.843337,4.71077418864015e-07
43,1683985273.012593,1.687337e-10,1683985273.043448,8.480347669393093e-07
44,1683985273.212403,1.732882e-10,1683985273.243223,4.2325261196981e-07
45,1683985273.412762,3.940764e-10,1683985273.443303,3.266447174194236e-07
46,1683985273.612369,3.196796e-10,1683985273.643448,1.41130402274026e-07
47,1683985273.812639,4.041094e-11,1683985273.84316,6.861555100216706e-07
48,1683985274.012447,1.639874e-09,1683985274.043443,5.22118314885491e-08
49,1683985274.212526,8.729666e-11,1683985274.243163,1.0996208845634e-06
50,1683985274.412854,9.807134e-11,1683985274.443043,1.169905699575519e-07
51,1683985274.612356,7.914014e-10,1683985274.643278,2.114966622493411e-07
52,1683985274.812521,1.202193e-09,1683985274.843157,8.274896621861443e-07
53,1683985275.012516,1.223561e-09,1683985275.043042,1.0262054394706e-06
54,1683985275.212503,2.020807e-10,1683985275.243328,6.083410010865571e-07
55,1683985275.412848,-2.380078e-11,1683985275.443251,4.460087911177843e-07
56,1683985275.612739,8.861998e-10,1683985275.643037,-1.31743779810863e-08
57,1683985275.812604,3.157895e-10,1683985275.842989,8.587172131984861e-07
58,1683985276.012452,9.037787e-10,1683985276.042979,5.843832363466399e-07
59,1683985276.212616,6.034991e-10,1683985276.243153,9.439811542360532e-07
60,1683985276.412596,8.483737e-10,1683985276.443102,7.945675195908758e-07
61,1683985276.61305,5.323257e-11,1683985276.643108,8.411894380998133e-07
62,1683985276.813116,6.393081e-11,1683985276.842848,3.41623871298335e-08
63,1683985277.012649,4.877995e-10,1683985277.042916,8.3446578293921e-08
64,1683985277.212539,8.539529e-10,1683985277.242836,7.078123417151877e-07
65,1683985277.412812,8.911152e-10,1683985277.443044,8.240996748262795e-07
66,1683985277.613477,2.917724e-12,1683985277.643154,6.585331448434979e-07
67,1683985277.812844,1.131101e-09,1683985277.843118,-1.18569539062227e-08
68,1683985278.013234,2.421109e-11,1683985278.043124,9.79405199457025e-07
69,1683985278.212656,4.097165e-10,1683985278.243108,7.4688855833016e-08
70,1683985278.412802,1.153208e-10,1683985278.443109,6.098827664774789e-07
71,1683985278.631324,3.750873e-10,1683985278.643062,2.779992274497009e-07
72,1683985278.831494,3.757016e-11,1683985278.842939,4.68105544127354e-07
73,1683985279.031213,2.398046e-11,1683985279.043129,1.571501747551419e-07
74,1683985279.231381,9.05474e-11,1683985279.243151,2.0619702929797e-08
75,1683985279.431343,3.6398e-10,1683985279.443159,2.181127464271459e-07
76,1683985279.63116,1.095881e-09,1683985279.64316,3.552153083053014e-07
77,1683985279.831299,1.157301e-10,1683985279.843115,1.02433967845e-06
78,1683985280.031344,-1.906618e-11,1683985280.04313,2.905440341704308e-07
79,1683985280.231223,1.157041e-09,1683985280.243182,-4.6494199542129e-09
80,1683985280.431042,9.4529e-10,1683985280.44309,1.0084624379658e-06
81,1683985280.63125,1.432427e-10,1683985280.642936,9.33048933854006e-07
82,1683985280.831283,5.858659e-10,1683985280.84317,3.615306044896604e-07
83,1683985281.031367,4.93556e-10,1683985281.043173,7.358428615547925e-07
84,1683985281.231224,2.185365e-10,1683985281.243065,7.024877552635312e-07
85,1683985281.431324,3.311177e-10,1683985281.443204,2.798297109745267e-07
86,1683985281.631287,4.213838e-10,1683985281.643124,6.119504445443083e-07
87,1683985281.831064,2.740983e-10,1683985281.843071,7.647660778589018e-07
88,1683985282.031232,6.572448e-10,1683985282.043175,4.559074912862428e-07
89,1683985282.231142,7.634287e-11,1683985282.24309,7.799841568279477e-07
90,1683985282.431358,1.091192e-09,1683985282.443082,2.387876579526541e-07
