,gmd1_timestamp_t,gmd1_t,mso_timestamp_t,mso_area_t
78,1683986792.666826,-1.021396e-10,1683986792.643336,-2.06099888509248e-08
79,1683986792.867368,-8.729558e-11,1683986792.843251,-2.38338901761158e-08
80,1683986793.067789,-1.827292e-11,1683986793.043492,-3.3543087648828e-08
81,1683986793.267212,1.061326e-10,1683986793.244052,-1.76125816537548e-08
82,1683986793.467878,-1.008329e-11,1683986793.44366,1.880354599660899e-07
83,1683986793.667884,3.004597e-11,1683986793.643634,-2.56743744570509e-08
84,1683986793.867989,3.178628e-11,1683986793.843786,3.7743381875944e-08
85,1683986794.068216,9.981322e-12,1683986794.043581,-5.395455823184e-09
86,1683986794.268269,2.259846e-11,1683986794.243504,-1.14432627544612e-08
87,1683986794.468592,-5.553411e-12,1683986794.443347,1.43919403930637e-08
88,1683986794.668487,-1.248893e-11,1683986794.643702,-1.790584004581e-08
89,1683986794.868047,3.584605e-13,1683986794.843717,-1.3691231824243e-09
90,1683986795.068646,6.490321e-11,1683986795.043331,3.1423830729971e-09
91,1683986795.268786,2.496559e-10,1683986795.24334,5.20569086912898e-08
92,1683986795.468624,-3.581337e-13,1683986795.44297,4.538561750176478e-07
93,1683986795.6691,5.603766e-10,1683986795.643083,-1.818986724076e-08
94,1683986795.868998,1.706098e-09,1683986795.843097,5.413713998976416e-07
95,1683986796.069907,-9.11077e-12,1683986796.043323,1.0797880287778e-06
96,1683986796.269151,1.063811e-09,1683986796.243411,-1.07680788708106e-08
97,1683986796.469596,8.743519e-10,1683986796.443342,8.40480805724134e-07
98,1683986796.669346,1.903323e-10,1683986796.643558,7.50284052034009e-07
99,1683986796.869746,5.989235e-10,1683986796.843892,3.276044633603481e-07
100,1683986797.069776,4.595962e-10,1683986797.043446,7.744152275529176e-07
101,1683986797.269881,2.36478e-11,1683986797.243427,6.108893374284742e-07
102,1683986797.470307,1.783826e-11,1683986797.443462,-7.9179221264308e-09
103,1683986797.670227,2.052556e-11,1683986797.643426,-1.9729256172343e-09
104,1683986797.870214,2.855639e-10,1683986797.843611,6.05403550570078e-08
105,1683986798.070281,1.977037e-10,1683986798.043508,4.800450100445363e-07
106,1683986798.270769,1.160634e-10,1683986798.24342,2.163522498380556e-07
107,1683986798.470882,6.321432e-11,1683986798.443145,2.464083596606979e-07
108,1683986798.67044,2.084789e-10,1683986798.6434,1.907743560885856e-07
109,1683986798.870612,7.996992e-10,1683986798.843617,3.693247970126288e-07
110,1683986799.070705,2.40571e-10,1683986799.043404,7.618781493094269e-07
111,1683986799.270609,2.52397e-10,1683986799.243387,5.063258510947646e-07
112,1683986799.471124,1.061276e-09,1683986799.443494,5.30973328987035e-07
113,1683986799.687779,3.514153e-10,1683986799.643272,8.360637449398893e-07
114,1683986799.887692,2.73077e-11,1683986799.843449,5.363622551596318e-07
115,1683986800.087665,3.686891e-10,1683986800.043501,-1.31038905589118e-08
116,1683986800.287863,1.435763e-11,1683986800.243527,5.780925743962553e-07
117,1683986800.48767,9.999079e-11,1683986800.443534,5.324562137293278e-10
118,1683986800.687684,-2.405521e-12,1683986800.643533,2.21990268887024e-07
119,1683986800.8876,6.487785e-11,1683986800.843479,-1.6065526948649e-09
120,1683986801.087525,4.934295e-11,1683986801.043603,1.974119736682702e-07
121,1683986801.287726,8.983177e-12,1683986801.24358,1.038771122311836e-07
122,1683986801.487769,1.378168e-10,1683986801.443105,-2.3525991399801e-08
123,1683986801.687684,4.833675e-10,1683986801.643489,2.599614107777884e-07
124,1683986801.887664,9.663289e-10,1683986801.843314,5.952872550357519e-07
125,1683986802.087529,3.976579e-10,1683986802.043516,8.683788825371865e-07
126,1683986802.287836,3.252064e-10,1683986802.243416,5.84049980089472e-07
127,1683986802.487657,6.49183e-10,1683986802.443436,5.869715833905174e-07
128,1683986802.672826,1.763597e-10,1683986802.643131,7.26487939574042e-07
129,1683986802.872748,-2.264917e-11,1683986802.843196,2.650722124366061e-07
130,1683986803.072697,7.396557e-10,1683986803.043443,-2.27006553031255e-08
131,1683986803.273182,7.595938e-11,1683986803.243304,6.789969904126359e-07
132,1683986803.472409,8.013883e-10,1683986803.443496,2.152146823994703e-07
133,1683986803.673108,-5.118338e-12,1683986803.643553,8.236299348947088e-07
134,1683986803.873067,1.666603e-10,1683986803.843351,-1.18035808893296e-08
135,1683986804.073375,1.681461e-11,1683986804.043269,2.097969963145582e-07
