,gmd1_timestamp_t,gmd1_t,mso_timestamp_t,mso_area_t
128,1683986211.696558,2.084195e-09,1683986211.643316,2.920183025874636e-07
129,1683986211.896466,9.308335e-10,1683986211.843396,8.240759444288631e-07
130,1683986212.096683,1.355649e-10,1683986212.043508,7.711516193865128e-07
131,1683986212.296607,1.574211e-10,1683986212.243228,3.314928707937073e-07
132,1683986212.496691,1.340798e-10,1683986212.443314,2.14050812286498e-07
133,1683986212.680478,4.020641e-11,1683986212.643208,1.247844177486263e-07
134,1683986212.88024,1.169102e-09,1683986212.84342,2.88022955251569e-08
135,1683986213.079969,1.397822e-09,1683986213.043321,9.311670275111419e-07
136,1683986213.280782,9.136778e-12,1683986213.243244,8.619746757213808e-07
137,1683986213.47972,1.22566e-09,1683986213.443025,-2.6631020786257e-09
138,1683986213.68003,1.812379e-09,1683986213.643413,7.38582944225715e-07
139,1683986213.880049,8.225535e-11,1683986213.843307,9.66442702771722e-07
140,1683986214.079998,7.931217e-11,1683986214.043386,7.11001685892581e-08
141,1683986214.281351,8.025867e-11,1683986214.243447,8.22513790041834e-08
142,1683986214.479392,2.873037e-10,1683986214.443302,1.630885621616549e-07
143,1683986214.6794,1.121373e-09,1683986214.643368,5.963008613344268e-07
144,1683986214.879071,6.557372e-10,1683986214.843324,8.276514276560908e-07
145,1683986215.079611,6.848349e-10,1683986215.04324,5.966771734693056e-07
146,1683986215.279672,9.154553e-11,1683986215.243343,6.891856481397463e-07
147,1683986215.479416,9.87881e-11,1683986215.443228,1.691628968972671e-07
148,1683986215.679428,1.521748e-10,1683986215.643269,1.865773292011291e-07
149,1683986215.878834,2.994597e-10,1683986215.843179,2.506857850393582e-07
150,1683986216.078675,3.218282e-10,1683986216.04331,5.974401827709246e-07
151,1683986216.280559,5.874302e-10,1683986216.243344,4.344143663733709e-07
152,1683986216.479158,-4.401729e-12,1683986216.442859,6.434393927944665e-07
153,1683986216.678865,4.173145e-10,1683986216.643342,-1.98728920302343e-08
154,1683986217.11035,-8.114037e-11,1683986216.843418,5.805854534304315e-07
155,1683986217.246287,-6.730721e-12,1683986217.043326,7.497239834003705e-07
156,1683986217.278106,5.945417e-10,1683986217.243387,1.152940455619299e-07
157,1683986217.47842,2.902468e-10,1683986217.443227,7.007880122765224e-07
158,1683986217.678313,1.403483e-09,1683986217.64358,4.027353629298067e-07
159,1683986217.877979,4.19873e-10,1683986217.843249,9.234891225381601e-07
160,1683986218.078162,3.692003e-10,1683986218.043397,5.808729390785338e-07
161,1683986218.278112,4.196946e-10,1683986218.243379,5.738776614542418e-07
162,1683986218.478382,2.932934e-10,1683986218.443426,6.776318601865581e-07
163,1683986218.678171,2.008011e-10,1683986218.643452,6.1664148946695e-07
164,1683986218.877725,1.319901e-09,1683986218.84351,3.94655823834503e-07
165,1683986219.077441,8.930346e-10,1683986219.043486,9.195943357383341e-07
166,1683986219.278035,-1.696764e-11,1683986219.243478,8.046804004247001e-07
167,1683986219.477415,1.013732e-10,1683986219.443141,-9.121020634517e-09
168,1683986219.677288,1.867688e-09,1683986219.643432,1.59722111619165e-07
169,1683986219.877281,1.173193e-09,1683986219.843442,9.482367169857845e-07
170,1683986220.07765,7.048254e-11,1683986220.043388,9.240146500249047e-07
171,1683986220.277535,2.067901e-11,1683986220.243486,1.27764973653439e-07
172,1683986220.477398,2.106301e-11,1683986220.443514,-1.49974454354845e-08
173,1683986220.696291,3.226483e-10,1683986220.643502,-6.8244004939013e-09
174,1683986220.896294,2.537256e-10,1683986220.843558,4.9234467738997e-07
175,1683986221.096301,1.349755e-10,1683986221.043497,4.416372576494337e-07
176,1683986221.296313,8.466831e-10,1683986221.243531,2.547827338116566e-07
177,1683986221.496295,1.673769e-10,1683986221.443374,6.981918015403675e-07
178,1683986221.696473,1.211761e-09,1683986221.643375,3.505168973232267e-07
179,1683986221.896198,2.084656e-09,1683986221.843431,8.804215315993724e-07
180,1683986222.096257,3.23722e-10,1683986222.043355,7.683200278347541e-07
181,1683986222.296441,2.449989e-10,1683986222.243215,5.28221811605321e-07
182,1683986222.496419,6.123575e-10,1683986222.443263,3.005660321712953e-07
183,1683986222.696323,1.350089e-09,1683986222.643436,6.966942439653465e-07
184,1683986222.896214,5.380608e-10,1683986222.843316,8.896146216461393e-07
185,1683986223.096265,1.035146e-09,1683986223.043238,6.920737502047401e-07
186,1683986223.296375,2.10424e-10,1683986223.243389,7.43210142142049e-07
187,1683986223.496138,4.25608e-11,1683986223.443371,1.915417203675191e-07
188,1683986223.696415,1.405301e-10,1683986223.643379,8.99337587634869e-08
189,1683986223.896143,7.974683e-11,1683986223.843504,2.304154790100978e-07
190,1683986224.096044,5.346826e-10,1683986224.043186,8.48921885589357e-08
191,1683986224.296457,1.500245e-10,1683986224.243373,6.226821336365689e-07
192,1683986224.496104,9.484648e-11,1683986224.443293,1.938155539108683e-07
193,1683986224.676262,4.409643e-11,1683986224.643348,7.15598501006111e-08
194,1683986224.876186,5.314304e-10,1683986224.843392,-5.1839554437632e-09
195,1683986225.076398,7.084072e-11,1683986225.043598,6.54741030787443e-07
196,1683986225.276203,1.112766e-10,1683986225.243456,1.043154575439438e-07
197,1683986225.476163,1.487634e-09,1683986225.44309,2.38928934692638e-08
198,1683986225.676145,2.647319e-10,1683986225.643356,8.079424481554354e-07
199,1683986225.876131,1.046562e-09,1683986225.84336,5.283447864536555e-07
200,1683986226.07603,1.363329e-10,1683986226.043373,7.732170448925268e-07
201,1683986226.276411,6.421244e-11,1683986226.243345,1.420873470751859e-07
202,1683986226.476274,1.22359e-10,1683986226.44351,2.09084331861531e-08
203,1683986226.676009,3.582984e-10,1683986226.6434,1.262944238006633e-07
204,1683986226.87616,7.836014e-10,1683986226.843359,5.448073155555145e-07
205,1683986227.076053,1.62181e-10,1683986227.043502,7.226439607034065e-07
206,1683986227.27623,1.904963e-09,1683986227.243408,2.656058992074021e-07
207,1683986227.475568,1.851131e-10,1683986227.443247,8.947421927018161e-07
208,1683986227.675514,3.713494e-10,1683986227.643415,1.104246160041329e-07
209,1683986227.876226,1.142176e-09,1683986227.843517,5.201146691514722e-07
210,1683986228.075393,7.743851e-10,1683986228.043405,8.294643142080646e-07
211,1683986228.275319,1.088871e-09,1683986228.243336,7.708320067076656e-07
212,1683986228.475389,3.861171e-10,1683986228.443232,8.20669534226517e-07
213,1683986228.67603,9.594679e-11,1683986228.64343,5.909393483694272e-07
214,1683986228.875029,9.022175e-10,1683986228.843451,1.2398979006701e-07
215,1683986229.075561,8.652665e-10,1683986229.043373,7.522273961098819e-07
216,1683986229.275091,7.953683e-10,1683986229.243457,7.787260761855839e-07
217,1683986229.476255,1.343636e-11,1683986229.443312,6.950375983898463e-07
218,1683986229.675264,2.206095e-10,1683986229.643531,2.39178525832177e-08
219,1683986230.106718,-8.574658e-11,1683986229.843268,2.85979715438958e-07
220,1683986230.242609,4.837234e-12,1683986230.043398,9.260941306403171e-07
221,1683986230.275101,6.462169e-11,1683986230.243312,4.2393388432802e-07
222,1683986230.475123,3.175304e-10,1683986230.443203,1.428103915628262e-07
223,1683986230.675062,1.129667e-10,1683986230.64343,5.650317687346824e-07
224,1683986230.875225,3.92823e-10,1683986230.84341,1.846600411149392e-07
225,1683986231.075073,3.005106e-10,1683986231.04333,4.459165903772169e-07
226,1683986231.275076,4.254522e-10,1683986231.243541,4.420850930466459e-07
227,1683986231.474835,1.193082e-09,1683986231.443053,5.62120204949744e-07
228,1683986231.675285,7.067691e-10,1683986231.643237,7.34011559346397e-07
229,1683986231.875275,1.796619e-11,1683986231.843335,6.975611289177494e-07
230,1683986232.074958,4.077684e-10,1683986232.043363,4.7146883215318e-09
231,1683986232.275368,6.170434e-11,1683986232.243348,5.301432512187512e-07
232,1683986232.475051,6.139209e-10,1683986232.443372,8.2074950975929e-08
233,1683986232.674929,1.433544e-09,1683986232.643416,6.955636014948046e-07
234,1683986233.106198,-4.37236e-11,1683986232.843506,1.0241649398746e-06
235,1683986233.241399,-4.273972e-11,1683986233.043595,8.562232736239263e-07
236,1683986233.274591,1.164623e-09,1683986233.2433,6.62768239126037e-07
237,1683986233.47517,6.797445e-11,1683986233.44308,7.983003600255438e-07
238,1683986233.69093,1.631279e-10,1683986233.643294,8.69520379466443e-08
239,1683986233.890815,6.17831e-10,1683986233.843397,2.56032817948197e-08
240,1683986234.09085,4.212023e-10,1683986234.043534,6.86464958865517e-07
241,1683986234.290718,1.410032e-09,1683986234.243466,5.880504026447975e-07
242,1683986234.725676,-1.930935e-12,1683986234.443084,9.08673959373113e-07
243,1683986234.860888,-2.303327e-11,1683986234.643439,9.69336419278146e-07
244,1683986234.890729,3.959951e-10,1683986234.84351,8.278669500183925e-07
245,1683986235.090445,-3.905394e-11,1683986235.043241,6.417874521013442e-07
246,1683986235.290727,2.181786e-10,1683986235.24316,-8.4405422672008e-09
247,1683986235.490884,4.21946e-10,1683986235.443197,1.972216969012449e-07
248,1683986235.690803,8.469631e-10,1683986235.643284,5.88827770494034e-07
249,1683986235.89084,3.154306e-10,1683986235.843196,7.027224020898351e-07
250,1683986236.090909,9.354658e-10,1683986236.043293,4.1545169348997e-07
251,1683986236.29089,4.627432e-10,1683986236.243446,7.19282623853106e-07
252,1683986236.490854,4.450592e-11,1683986236.44343,3.97286693839045e-07
253,1683986236.69089,2.687253e-11,1683986236.643354,9.42288998130501e-08
254,1683986236.891066,1.416301e-10,1683986236.843287,2.1186968900371e-08
255,1683986237.09101,2.188948e-10,1683986237.043378,1.619899131058125e-07
256,1683986237.290762,5.593539e-10,1683986237.243327,3.261297433190938e-07
257,1683986237.490796,2.043982e-09,1683986237.443103,7.21343897407037e-07
258,1683986237.690771,1.87367e-09,1683986237.643417,7.941394851868358e-07
